ID,OID,Sign_Name,List,Number,Source
c-o0000201-ASY078,o0000201,GAN₂@t,ASY,078,osl
c-o0000201-GCSL095,o0000201,GAN₂@t,GCSL,095,osl
c-o0001217-RSP248,o0001217,|GAN₂&GAN₂|,RSP,248,osl
c-o0001217-SLLHA105n2,o0001217,|GAN₂&GAN₂|,SLLHA,105n2,osl
c-o0001216-ABZL274,o0001216,|GAN₂%GAN₂|,ABZL,274,osl
c-o0001216-HZL260,o0001216,|GAN₂%GAN₂|,HZL,260,osl
c-o0001216-SLLHA105n3,o0001216,|GAN₂%GAN₂|,SLLHA,105n3,osl
c-o0000201-LAK186-2,o0000201,GAN₂@t,LAK,186,osl
c-o0000201-ASY078-2,o0000201,GAN₂@t,ASY,078,osl
c-o0000201-ABZL246,o0000201,GAN₂@t,ABZL,246,osl
c-o0000201-ELLES110,o0000201,GAN₂@t,ELLES,110,osl
c-o0000201-GCSL095-2,o0000201,GAN₂@t,GCSL,095,osl
c-o0000201-KWU349,o0000201,GAN₂@t,KWU,349,osl
c-o0000201-MZL175,o0000201,GAN₂@t,MZL,175,osl
c-o0000201-PTACE326,o0000201,GAN₂@t,PTACE,326,osl
c-o0000201-SLLHA105,o0000201,GAN₂@t,SLLHA,105,osl
c-o0000201-SYA068,o0000201,GAN₂@t,SYA,068,osl
c-o0000199-LAK089-2,o0000199,GAN₂,LAK,089,osl
c-o0000202-LAK525,o0000202,GAR,LAK,525,osl
c-o0000202-ASY323,o0000202,GAR,ASY,323,osl
c-o0000202-ABZL473,o0000202,GAR,ABZL,473,osl
c-o0000202-BAU396,o0000202,GAR,BAU,396,osl
c-o0000202-ELLES280,o0000202,GAR,ELLES,280,osl
c-o0000202-GCSL246,o0000202,GAR,GCSL,246,osl
c-o0000202-HZL369,o0000202,GAR,HZL,369,osl
c-o0000202-KWU920,o0000202,GAR,KWU,920,osl
c-o0000202-MZL859,o0000202,GAR,MZL,859,osl
c-o0000202-PTACE234,o0000202,GAR,PTACE,234,osl
c-o0000202-RSP152,o0000202,GAR,RSP,152,osl
c-o0000202-SLLHA597,o0000202,GAR,SLLHA,597,osl
c-o0000202-SYA283,o0000202,GAR,SYA,283,osl
c-o0000204-LAK160,o0000204,GAR₃,LAK,160,osl
c-o0000204-LAK161,o0000204,GAR₃,LAK,161,osl
c-o0000204-ASY186,o0000204,GAR₃,ASY,186,osl
c-o0000204-ABZL209,o0000204,GAR₃,ABZL,209,osl
c-o0000204-BAU110,o0000204,GAR₃,BAU,110,osl
c-o0000204-BAU251,o0000204,GAR₃,BAU,251,osl
c-o0000204-ELLES089,o0000204,GAR₃,ELLES,089,osl
c-o0000204-GCSL073,o0000204,GAR₃,GCSL,073,osl
c-o0000204-HZL240,o0000204,GAR₃,HZL,240,osl
c-o0000204-KWU261,o0000204,GAR₃,KWU,261,osl
c-o0000204-MZL543,o0000204,GAR₃,MZL,543,osl
c-o0000204-PTACE101,o0000204,GAR₃,PTACE,101,osl
c-o0000204-RSP346,o0000204,GAR₃,RSP,346,osl
c-o0000204-SLLHA333,o0000204,GAR₃,SLLHA,333,osl
c-o0000204-SYA161,o0000204,GAR₃,SYA,161,osl
