ID,URN,Passage_SHA256,ACTib_Volume,ACTib_Page,ACTib_Line,Status,Distance,Nabu_Text,ACTib_Text
d-toh803-117a-4,urn:nabu:derge-kangyur:toh803:117a.4,996c352d4535582348cef211b3dbe43b315e955ed3f113859a1f73bc78e59b95,I1KG9222,233,4,partial,,དང་སྲོག་ཆགས་ཀྱིས་མི་ཚུགས་པའི་གཟུངས་རྫོགས་སོ།།,དང་སྲོག་ཆགས་ཀྱིས་མི་ཚུགས་པའི་གཟུངས་རྫོགས་སོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ལུས་ཀྱི་ཟག་པ་སྦྱིན་པར་གཏང་བའི་
d-toh804-117a-4,urn:nabu:derge-kangyur:toh804:117a.4,92b6f3f3da24f2ece9d5e24bd8ca17da8b8e0db13a6322a5ab76d63dc022895d,I1KG9222,233,4,partial,,༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ལུས་ཀྱི་ཟག་པ་སྦྱིན་པར་གཏང་བའི་,དང་སྲོག་ཆགས་ཀྱིས་མི་ཚུགས་པའི་གཟུངས་རྫོགས་སོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ལུས་ཀྱི་ཟག་པ་སྦྱིན་པར་གཏང་བའི་
d-toh807-183a-2,urn:nabu:derge-kangyur:toh807:183a.2,d34d4d9f0517fea5334cd05026ad4cbb92f602fb29ceedd9cdc7e4263f1d14de,I1KG9222,365,2,near,1,ཕ་རོལ་ཕྱིན་པ་དང་།།ཉན་ཐོས་འདོད་ཆགས་བྲལ་རྣམས་དང་།།བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་མཆོད།།བྱམས་མ་དེ་བཞིན་གཤེགས་མཛོད་སྦུ་།།རིག་སྔགས་གཞན་གྱིས་མི་ཐུབ་མ།།དགའ་བོ་ཞེས་བྱ་ཀླུ་རྒྱལ་གཉིས།།གནས་གཙང་རིགས་ཀྱི་ལྷ་,ཕ་རོལ་ཕྱིན་པ་དང་།།ཉན་ཐོས་འདོད་ཆགས་བྲལ་རྣམས་དང་།།བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་མཆོད།།བྱམས་མ་དེ་བཞིན་གཤེགས་མཛོད་སྤུ་།།རིག་སྔགས་གཞན་གྱིས་མི་ཐུབ་མ།།དགའ་བོ་ཞེས་བྱ་ཀླུ་རྒྱལ་གཉིས།།གནས་གཙང་རིགས་ཀྱི་ལྷ་
d-toh807-184a-5,urn:nabu:derge-kangyur:toh807:184a.5,9391fb5c89ae64e114c54bbdeb1cc29295552f877f99e71b498b6c1cb746e9a2,I1KG9222,367,5,near,1,སུམ་བཞིན་བསྒོམས་ནས།།དྲག་ཤུལ་སྤྱོད་པའི་ལས་བྱའོ།།དེར་ནི་དུས་གསུམ་དག་ཏུ་ཡང་།།ནག་པོའི་ས་ཡིས་བསྐུ་བའམ།།བོང་བུ་རྔ་མོ་ལ་སོགས་པའི།།རྟུག་པའམ་དུར་ཁྲོད་ཐལ་བས་བསྐུ།།མེ་ཏོག་དྲི་ངའ་སིལ་མའམ།།ཡང་ན་དྲི་མེད་པ་དག་དགྲམ།།,སུམ་བཞིན་བསྒོམས་ནས།།དྲག་ཤུལ་སྤྱོད་པའི་ལས་བྱའོ།།དེར་ནི་དུས་གསུམ་དག་ཏུ་ཡང་།།ནག་པོའི་ས་ཡིས་བསྐུ་བའམ།།བོང་བུ་རྔ་མོ་ལ་སོགས་པའི།།རྟུག་པའམ་དུར་ཁྲོད་ཐལ་བས་བསྐུ།།མེ་ཏོག་དྲི་ངའི་སིལ་མའམ།།ཡང་ན་དྲི་མེད་པ་དག་དགྲམ།།
d-toh809-229a-3,urn:nabu:derge-kangyur:toh809:229a.3,e7af96c6b1b06c220805446c4487fea408c0575f11d560ef2814467dfdded773,I1KG9222,457,3,partial,,རྒྱ་གར་གྱི་མཁན་པོ་བིདྱཱ་ཀ་ར་པྲ་བྷ་དང་།།ཞུ་ཆེན་གྱི་ལོ་ཙྪ་པ་བནྡེ་དཔལ་བརྩེགས་ཀྱིས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།,རྒྱ་གར་གྱི་མཁན་པོ་བིདྱཱ་ཀ་ར་པྲ་བྷ་དང་།།ཞུ་ཆེན་གྱི་ལོ་ཙྪ་པ་བནྡེ་དཔལ་བརྩེགས་ཀྱིས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།༄༅།།རྒྱ་གར་སྐད་དུ།ཨཱརྱ་མ་ཧཱ་པ་རི་ཎཱ་མ་རཱ་ཛ་སམནྟྲ་ཀ།བོད་སྐད་དུ།
d-toh810-229a-3,urn:nabu:derge-kangyur:toh810:229a.3,8615882647a8cf7a22b06512c47b51e2bd4052f60c22a4aff5c64ff932fa082a,I1KG9222,457,3,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།ཨཱརྱ་མ་ཧཱ་པ་རི་ཎཱ་མ་རཱ་ཛ་སམནྟྲ་ཀ།བོད་སྐད་དུ།,རྒྱ་གར་གྱི་མཁན་པོ་བིདྱཱ་ཀ་ར་པྲ་བྷ་དང་།།ཞུ་ཆེན་གྱི་ལོ་ཙྪ་པ་བནྡེ་དཔལ་བརྩེགས་ཀྱིས་བསྒྱུར་ཅིང་ཞུས་ཏེ་གཏན་ལ་ཕབ་པ།།༄༅།།རྒྱ་གར་སྐད་དུ།ཨཱརྱ་མ་ཧཱ་པ་རི་ཎཱ་མ་རཱ་ཛ་སམནྟྲ་ཀ།བོད་སྐད་དུ།
d-toh811-251a-5,urn:nabu:derge-kangyur:toh811:251a.5,3489713f57932a95308499ea88e7b0351308e54116d058b531b19328e33cef2c,I1KG9222,501,5,partial,,པོ་ལས་བྱུང་བའི་སྨོན་ལམ་རྫོགས་སྷོ།།,པོ་ལས་བྱུང་བའི་སྨོན་ལམ་རྫོགས་སྷོ།།༄༅།།འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཡིད་བཞིན་གྱི་ནོར་བུའི་རྟོག་པ་ལས་སྨོན་ལམ་འབྱུང་བ།དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་
d-toh812-251a-5,urn:nabu:derge-kangyur:toh812:251a.5,c4c8df7abcbe676cfd5da6b166a97a6a948c76c16d280d535bcf9dc27acb7c81,I1KG9222,501,5,partial,,༄༅།།འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཡིད་བཞིན་གྱི་ནོར་བུའི་རྟོག་པ་ལས་སྨོན་ལམ་འབྱུང་བ།དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་,པོ་ལས་བྱུང་བའི་སྨོན་ལམ་རྫོགས་སྷོ།།༄༅།།འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ཡིད་བཞིན་གྱི་ནོར་བུའི་རྟོག་པ་ལས་སྨོན་ལམ་འབྱུང་བ།དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་
d-toh812-253a-2,urn:nabu:derge-kangyur:toh812:253a.2,d243e0d0722600436ff85a4026a40fd3b88c570eb3353656774b4b0298da8b72,I1KG9222,505,2,partial,,བཛྲེ་ཎི་ཧཱུྃ།གསང་བའི་སྙིང་པོའོ།།སྔགས་སྙིང་བཞི་འབྱུང་བ་དང་།སྨོན་ལམ་དང་ཚིགས་སུ་བཅད་པ་དང་སྔགས་སུ་བཅས་པ་རྫོགས་སྷོ།།,བཛྲེ་ཎི་ཧཱུྃ།གསང་བའི་སྙིང་པོའོ།།སྔགས་སྙིང་བཞི་འབྱུང་བ་དང་།སྨོན་ལམ་དང་ཚིགས་སུ་བཅད་པ་དང་སྔགས་སུ་བཅས་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།འཇིག་རྟེན་འདིའམ་
d-toh813-253a-2,urn:nabu:derge-kangyur:toh813:253a.2,f2000d5a224bce99fd3173028174ee26a10054ca89cd6cff14b8232b3930f961,I1KG9222,505,2,partial,,༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།འཇིག་རྟེན་འདིའམ་,བཛྲེ་ཎི་ཧཱུྃ།གསང་བའི་སྙིང་པོའོ།།སྔགས་སྙིང་བཞི་འབྱུང་བ་དང་།སྨོན་ལམ་དང་ཚིགས་སུ་བཅད་པ་དང་སྔགས་སུ་བཅས་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།འཇིག་རྟེན་འདིའམ་
d-toh813-254a-6,urn:nabu:derge-kangyur:toh813:254a.6,6a9e4fe4f1bf63f9aa9fe117a562ccbbf4ecf91a09d5260274dde848660d7644,I1KG9222,507,6,partial,,ལས་གསུངས་པའི་སྨོན་ལམ་རྫོགས་སྷོ།།,ལས་གསུངས་པའི་སྨོན་ལམ་རྫོགས་སྷོ།།༄༅།།སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ལ་ཕྱག་འཚལ་ལོ།།རྒྱལ་བ་རྣམ་གཟིགས་མྱ་ངན་འཚང་ལ་གནས།།རྒྱལ་བ་གཙུག་ཏོར་པདྨ་དཀར་པོའི་དྲུང་།།ཐམས་ཅད་སྐྱོབ་པ་
d-toh814-254a-6,urn:nabu:derge-kangyur:toh814:254a.6,ea7d0e6e09981a4503704707df976553cacf605727b06612d82ed33facd0235b,I1KG9222,507,6,partial,,༄༅།།སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ལ་ཕྱག་འཚལ་ལོ།།རྒྱལ་བ་རྣམ་གཟིགས་མྱ་ངན་འཚང་ལ་གནས།།རྒྱལ་བ་གཙུག་ཏོར་པདྨ་དཀར་པོའི་དྲུང་།།ཐམས་ཅད་སྐྱོབ་པ་,ལས་གསུངས་པའི་སྨོན་ལམ་རྫོགས་སྷོ།།༄༅།།སངས་རྒྱས་བཅོམ་ལྡན་འདས་རྣམས་ལ་ཕྱག་འཚལ་ལོ།།རྒྱལ་བ་རྣམ་གཟིགས་མྱ་ངན་འཚང་ལ་གནས།།རྒྱལ་བ་གཙུག་ཏོར་པདྨ་དཀར་པོའི་དྲུང་།།ཐམས་ཅད་སྐྱོབ་པ་
d-toh814-254b-4,urn:nabu:derge-kangyur:toh814:254b.4,f8440b9d2b6093c58a80f2f018a867b75e011b3ab222c2a735b1882ed60e7adc,I1KG9222,508,4,partial,,བདེན་ཚིག་རྫོགས་སྷོ།།,བདེན་ཚིག་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཟས་སྐོམ་བཟང་པོ་རོ་ཞིམ་ཞིང་མདོག་སྡུག་ལ་དྲི་བསུང་དང་ལྡན་ཞིང་ངད་ལྡང་བ།ཡོན་ཏན་ཕུན་སུམ་ཚོགས་པས་བརྒྱན་པ།དཔག་
d-toh815-254b-4,urn:nabu:derge-kangyur:toh815:254b.4,6f509053c1e79a7b80d2419ca89f2a9c77a9d1d19062b3abce066de6bc962aec,I1KG9222,508,4,partial,,༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཟས་སྐོམ་བཟང་པོ་རོ་ཞིམ་ཞིང་མདོག་སྡུག་ལ་དྲི་བསུང་དང་ལྡན་ཞིང་ངད་ལྡང་བ།ཡོན་ཏན་ཕུན་སུམ་ཚོགས་པས་བརྒྱན་པ།དཔག་,བདེན་ཚིག་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཟས་སྐོམ་བཟང་པོ་རོ་ཞིམ་ཞིང་མདོག་སྡུག་ལ་དྲི་བསུང་དང་ལྡན་ཞིང་ངད་ལྡང་བ།ཡོན་ཏན་ཕུན་སུམ་ཚོགས་པས་བརྒྱན་པ།དཔག་
d-toh816-257a-5,urn:nabu:derge-kangyur:toh816:257a.5,3469f4e63e128f39a8f30bb88f808c7d5357d5b0ff49779d188a1863aca72db3,I1KG9222,513,5,partial,,གྲོང་ཁྱེར་དུ་འཇུག་པའི་མདོ་ལས་འབྱུང་བའི་བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།,གྲོང་ཁྱེར་དུ་འཇུག་པའི་མདོ་ལས་འབྱུང་བའི་བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟི་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་
d-toh817-257a-5,urn:nabu:derge-kangyur:toh817:257a.5,1791dc2908696af37d1a9f5bf48a0069b58eee6c49af1f364c70c2c8fd4dbf38,I1KG9222,513,5,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟི་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་,གྲོང་ཁྱེར་དུ་འཇུག་པའི་མདོ་ལས་འབྱུང་བའི་བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟི་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་
d-toh817-258b-7,urn:nabu:derge-kangyur:toh817:258b.7,979c807b10d03accbe050d69105c51f014cbf578175ac503491af8c377a961ed,I1KG9222,516,7,partial,,ལྟར་ངའི་འདི་དེ་བཞིན་བདེན་མཆོག་ན།།བདེན་པ་འདིས་ནི་ཤིན་ཏུ་བདེ་ལེགས་ཤོག།།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།,ལྟར་ངའི་འདི་དེ་བཞིན་བདེན་མཆོག་ན།།བདེན་པ་འདིས་ནི་ཤིན་ཏུ་བདེ་ལེགས་ཤོག།།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟྱ་ཡ་ན་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་
d-toh818-258b-7,urn:nabu:derge-kangyur:toh818:258b.7,a2ba2a196b97768131a98e9e46a2782819f85d40328a9f4f22f40529fcd6f7c6,I1KG9222,516,7,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟྱ་ཡ་ན་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་,ལྟར་ངའི་འདི་དེ་བཞིན་བདེན་མཆོག་ན།།བདེན་པ་འདིས་ནི་ཤིན་ཏུ་བདེ་ལེགས་ཤོག།།བདེ་ལེགས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།སྭསྟྱ་ཡ་ན་གཱ་ཐཱ།བོད་སྐད་དུ།བདེ་
d-toh818-259b-1,urn:nabu:derge-kangyur:toh818:259b.1,980e360677b2e0221c19f0f58a810140020f68210dc0220026dec1ef6895dbcd,I1KG9222,518,1,partial,,སྤངས་པ་ཡི།།སངས་རྒྱས་ཁོང་དུ་ཆུད་གྱུར་པ།།དེ་དག་ཀུན་དུ་བདེ་ལེགས་འགྱུར།།བདེ་ལེགས་སུ་འགྱུར་བའི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།,སྤངས་པ་ཡི།།སངས་རྒྱས་ཁོང་དུ་ཆུད་གྱུར་པ།།དེ་དག་ཀུན་དུ་བདེ་ལེགས་འགྱུར།།བདེ་ལེགས་སུ་འགྱུར་བའི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།དེ་བ་པ་རི་པྲྀཙྪཱ་མཾ་ག་ལ་གཱ་ཐཱ།
d-toh819-259b-1,urn:nabu:derge-kangyur:toh819:259b.1,65009a32bc3eb7be3009125ea286f46dadf5cbf1a673f8ca5e1a1d45bd50c3ae,I1KG9222,518,1,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།དེ་བ་པ་རི་པྲྀཙྪཱ་མཾ་ག་ལ་གཱ་ཐཱ།,སྤངས་པ་ཡི།།སངས་རྒྱས་ཁོང་དུ་ཆུད་གྱུར་པ།།དེ་དག་ཀུན་དུ་བདེ་ལེགས་འགྱུར།།བདེ་ལེགས་སུ་འགྱུར་བའི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།དེ་བ་པ་རི་པྲྀཙྪཱ་མཾ་ག་ལ་གཱ་ཐཱ།
d-toh819-260a-5,urn:nabu:derge-kangyur:toh819:260a.5,1cbdb98dad6af559cc76b6ee1822d91c5c22c71663634e99c93198c953c0504b,I1KG9222,519,5,partial,,དག་ནི།།མཁས་པ་གང་ཞིག་སྟོད་བྱེད་པ།།དེ་ལ་རྟག་ཏུ་བཀྲ་ཤིས་འགྱུར།།ལྷས་ཞུས་པའི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།,དག་ནི།།མཁས་པ་གང་ཞིག་སྟོད་བྱེད་པ།།དེ་ལ་རྟག་ཏུ་བཀྲ་ཤིས་འགྱུར།།ལྷས་ཞུས་པའི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་ཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།དཔལ་
d-toh820-260a-5,urn:nabu:derge-kangyur:toh820:260a.5,e5dd45ec0a677c31966daa3d236421485038a38abcfbaaf35720f0edd674f60b,I1KG9222,519,5,partial,,༄༅།།དཀོན་ཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།དཔལ་,དག་ནི།།མཁས་པ་གང་ཞིག་སྟོད་བྱེད་པ།།དེ་ལ་རྟག་ཏུ་བཀྲ་ཤིས་འགྱུར།།ལྷས་ཞུས་པའི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་ཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།དཔལ་
d-toh821-261b-1,urn:nabu:derge-kangyur:toh821:261b.1,05e426ba4ae2e20a3e4e450266567640da0a9d7db40fa88abd7769e235247cf8,I1KG9222,522,1,partial,,བ།།དེང་འདིར་བདེ་གཤེགས་བཀྲ་ཤིས་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག།སངས་རྒྱས་རབས་བདུན་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སོ།།,བ།།དེང་འདིར་བདེ་གཤེགས་བཀྲ་ཤིས་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག།སངས་རྒྱས་རབས་བདུན་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སོ།།༄༅།།རྒྱ་གར་སྐད་དུ།པཉྩ་ཏ་ཐཱ་ག་ཏ་མཾ་ག་ལ་གཱ་ཐཱ།བོད་
d-toh822-261b-1,urn:nabu:derge-kangyur:toh822:261b.1,4e8efb363863375e2b012c0e68be6c193fcb1984ac2fb92e849761928c6a2db0,I1KG9222,522,1,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།པཉྩ་ཏ་ཐཱ་ག་ཏ་མཾ་ག་ལ་གཱ་ཐཱ།བོད་,བ།།དེང་འདིར་བདེ་གཤེགས་བཀྲ་ཤིས་ཕུན་སུམ་ཚོགས་གྱུར་ཅིག།སངས་རྒྱས་རབས་བདུན་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་རྫོགས་སོ།།༄༅།།རྒྱ་གར་སྐད་དུ།པཉྩ་ཏ་ཐཱ་ག་ཏ་མཾ་ག་ལ་གཱ་ཐཱ།བོད་
d-toh822-261b-7,urn:nabu:derge-kangyur:toh822:261b.7,c3c8b72d055207034318633f3560844d16c933ed62f044d3152d4ad4e069e56b,I1KG9222,522,7,partial,,པ་ལྔའི་བཀྲ་ཤིས་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།,པ་ལྔའི་བཀྲ་ཤིས་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།བཅོམ་ལྡན་གསེར་མདོག་རི་ཡི་རྒྱལ་པོ་འདྲ།།འཇིག་རྟེན་གསུམ་མགོན་འཇམ་དཔལ་
d-toh823-261b-7,urn:nabu:derge-kangyur:toh823:261b.7,7b94a3c6b8accf0cb45425a45ddfccd164bbe7f5479b316a42b86d6adbed2548,I1KG9222,522,7,partial,,༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།བཅོམ་ལྡན་གསེར་མདོག་རི་ཡི་རྒྱལ་པོ་འདྲ།།འཇིག་རྟེན་གསུམ་མགོན་འཇམ་དཔལ་,པ་ལྔའི་བཀྲ་ཤིས་ཚིགས་སུ་བཅད་པ་རྫོགས་སྷོ།།༄༅།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།བཅོམ་ལྡན་གསེར་མདོག་རི་ཡི་རྒྱལ་པོ་འདྲ།།འཇིག་རྟེན་གསུམ་མགོན་འཇམ་དཔལ་
d-toh823-262a-3,urn:nabu:derge-kangyur:toh823:262a.3,1dbcaf605140cbdbc34601d1197de4fc3f93158a8894b1e26036fe222ff1f46c,I1KG9222,523,3,partial,,དཔལ་རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།,དཔལ་རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།ར་ཏྣ་ཏྲི་མངྒ་ལ་གཱ་ཐཱ།བོད་སྐད་དུ།དཀོན་མཆོག་གསུམ་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།
d-toh824-262a-3,urn:nabu:derge-kangyur:toh824:262a.3,74a48631aa93d0a8f227651e9d26fc99b319863d335447309f7d7e4e05f2e642,I1KG9222,523,3,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།ར་ཏྣ་ཏྲི་མངྒ་ལ་གཱ་ཐཱ།བོད་སྐད་དུ།དཀོན་མཆོག་གསུམ་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།,དཔལ་རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།ར་ཏྣ་ཏྲི་མངྒ་ལ་གཱ་ཐཱ།བོད་སྐད་དུ།དཀོན་མཆོག་གསུམ་གྱི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།
d-toh824-262a-7,urn:nabu:derge-kangyur:toh824:262a.7,681ba5d0371c9b704f7573e52ba72e3180f5c33fc4292f49c2f62a53d0efc54f,I1KG9222,523,7,partial,,རྫོགས་སྷོ།།,རྫོགས་སྷོ།།༄༅།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཡོན་ཏན་རྒྱས་པའི་རྟགས་སུ་སྐུ་མདོག་གསེར་འདྲ་བ།།ཤེས་རབ་རྟགས་སུ་རལ་གྲི་པོ་ཏི་ཕྱག་ན་བསྣམས།།འཕགས་པ་འཇམ་
d-toh825-262a-7,urn:nabu:derge-kangyur:toh825:262a.7,749c0bfa5572f96d55836734d2a34e5b26b2b49c2086fda6ebf357d97b06b556,I1KG9222,523,7,partial,,༄༅།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཡོན་ཏན་རྒྱས་པའི་རྟགས་སུ་སྐུ་མདོག་གསེར་འདྲ་བ།།ཤེས་རབ་རྟགས་སུ་རལ་གྲི་པོ་ཏི་ཕྱག་ན་བསྣམས།།འཕགས་པ་འཇམ་,རྫོགས་སྷོ།།༄༅།།རིགས་གསུམ་གྱི་བཀྲ་ཤིས།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།ཡོན་ཏན་རྒྱས་པའི་རྟགས་སུ་སྐུ་མདོག་གསེར་འདྲ་བ།།ཤེས་རབ་རྟགས་སུ་རལ་གྲི་པོ་ཏི་ཕྱག་ན་བསྣམས།།འཕགས་པ་འཇམ་
d-toh825-262b-3,urn:nabu:derge-kangyur:toh825:262b.3,0aaded3a6829e07e728fcfe364390829fca179ad9c72b83a658894b562b054f7,I1KG9222,524,3,partial,,དམ་པ་དེས་ཀྱང་དེང་འདིར་བདེ་ལེགས་ཤོག།རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།,དམ་པ་དེས་ཀྱང་དེང་འདིར་བདེ་ལེགས་ཤོག།རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།མཾ་ག་ལ་གཱ་ཐཱ།།བོད་སྐད་དུ།བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།
d-toh826-262b-3,urn:nabu:derge-kangyur:toh826:262b.3,bb7ff5ab349078471f59722e2172b54288569e909b90c1977591ecf0d7ab708d,I1KG9222,524,3,partial,,༄༅།།རྒྱ་གར་སྐད་དུ།མཾ་ག་ལ་གཱ་ཐཱ།།བོད་སྐད་དུ།བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།,དམ་པ་དེས་ཀྱང་དེང་འདིར་བདེ་ལེགས་ཤོག།རིགས་གསུམ་གྱི་བཀྲ་ཤིས་རྫོགས་སྷོ།།༄༅།།རྒྱ་གར་སྐད་དུ།མཾ་ག་ལ་གཱ་ཐཱ།།བོད་སྐད་དུ།བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ།དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ།།
